,Currency,Current Amount,Day Advertised,Day Tracker,ID,Initial Amount,Rate Offered,Sale Tracker
0,EUR,0.0,0,0,0,138242.0699065679,0.99552871435214,0.0
1,EUR,0.0,0,0,1,53657.030584768545,1.004034916417908,0.0
2,EUR,0.0,0,0,2,28397.990073585905,0.9890508815425896,0.0
3,EUR,0.0,0,0,4,23130.834194203046,0.9973378149399638,0.0
4,EUR,0.0,0,0,5,35338.88123069478,0.9862688267975325,0.0
5,EUR,0.0,0,0,7,3076.5831188104185,1.003505459786641,0.0
6,EUR,0.0,0,0,8,1951.4763505478443,0.9996130449073395,0.0
7,EUR,0.0,0,0,10,6886.082132206699,0.9997538304412422,0.0
8,EUR,0.0,0,0,12,140680.4162855817,0.9814201813555324,0.0
9,EUR,0.0,0,0,14,80419.98358344624,0.9880073196766481,0.0
10,EUR,0.0,0,0,15,8902.781707672739,0.9981907969792185,0.0
11,EUR,0.0,0,0,16,50302.30821314664,0.9876994186433303,0.0
12,EUR,0.0,0,0,20,18908.77144877214,0.9981343022809265,0.0
13,EUR,0.0,0,0,23,55690.808424967385,1.000778211279127,0.0
14,EUR,0.0,0,0,24,61317.901500617445,1.0023249455917873,0.0
15,EUR,0.0,0,0,25,571.2022521397492,0.9968988322648193,0.0
16,EUR,0.0,0,0,27,18953.9408644578,1.004413644435686,0.0
17,EUR,0.0,0,0,28,18424.17091724254,0.9986355525610396,0.0
18,EUR,0.0,0,0,29,4092.7480033328197,1.000174094083,0.0
19,EUR,0.0,0,0,30,4936.736471285581,0.9948290554207977,0.0
20,EUR,0.0,0,0,31,14115.634211870289,1.0024879916138778,0.0
21,EUR,0.0,0,0,32,16948.680452806857,1.0049521132397796,0.0
22,EUR,0.0,0,0,35,85155.16462181625,0.9935308331174509,0.0
23,EUR,0.0,0,0,37,15686.074704078092,1.0004366899317838,0.0
24,EUR,0.0,0,0,40,35253.55240801882,0.9872744124475401,0.0
25,EUR,0.0,0,0,42,8725.079898339076,0.9988955297358268,0.0
26,EUR,0.0,0,0,44,19738.591233941843,1.0028066507712263,0.0
27,EUR,0.0,0,0,50,75811.73899712606,0.9959912180821108,0.0
28,EUR,0.0,0,0,51,413460.4378271839,0.994376945689809,0.0
29,EUR,0.0,0,0,52,1570.2139444391867,0.9866804833348275,0.0
30,EUR,0.0,0,0,53,5791.615943417354,0.983492787341759,0.0
31,EUR,0.0,0,0,54,414205.8516981598,0.9888088460144027,0.0
32,EUR,0.0,0,0,55,2939.4751263253124,0.9967350050192182,0.0
33,EUR,0.0,0,0,57,81941.29797045098,0.987631466234586,0.0
34,EUR,0.0,0,0,62,868091.9954710115,0.9878025560302097,0.0
35,EUR,0.0,0,0,63,16346.076950456758,0.9945422583201743,0.0
36,EUR,0.0,0,0,64,16234.734430305376,0.9929960149507875,0.0
37,EUR,0.0,0,0,65,29814.355011741136,1.002426694410818,0.0
38,EUR,0.0,0,0,67,3464.4837022089837,0.998795354282115,0.0
39,EUR,0.0,0,0,68,8114.178339037758,0.9881768187349037,0.0
40,EUR,0.0,0,0,69,75928.29876573812,0.9832580419238107,0.0
41,EUR,0.0,0,0,70,13815.16985906931,0.9950178643636892,0.0
42,EUR,0.0,0,0,71,2710.99054840827,0.99998108517162,0.0
43,EUR,0.0,0,0,72,60601.03726723509,0.9913868363922396,0.0
44,EUR,0.0,0,0,75,15579.954286353712,0.9965501278984502,0.0
45,EUR,0.0,0,0,76,402839.38795036066,0.9720691499985346,0.0
46,EUR,0.0,0,0,77,4596.801098236736,1.0036633201454006,0.0
47,EUR,0.0,0,0,79,8861.775359481908,1.0042952614002196,0.0
48,EUR,0.0,0,0,80,2233.8448452120315,1.0010622272403522,0.0
49,EUR,0.0,0,0,82,133663.70941513497,1.0013404819655463,0.0
50,EUR,0.0,0,0,83,32653.298910106547,1.0028474811084906,0.0
51,EUR,0.0,0,0,84,7332.652468497178,1.0027649930482219,0.0
52,EUR,0.0,0,0,87,5992.830791426722,0.9912271848108181,0.0
53,EUR,0.0,0,0,88,139857.5391828227,0.9855912397570816,0.0
54,EUR,0.0,0,0,89,179829.76164668487,0.9974582013239263,0.0
55,EUR,0.0,0,0,90,11427.025946294665,0.992180883173132,0.0
56,EUR,0.0,0,0,91,87743.67886345116,1.0009542508719125,0.0
57,EUR,0.0,0,0,92,30232.93380478475,1.000607501957995,0.0
58,EUR,0.0,0,0,93,28732.425731497537,1.0001652756730561,0.0
59,EUR,0.0,0,0,94,24869.331370643795,0.9888352998211526,0.0
60,EUR,0.0,0,0,95,20226.790734930004,0.9981342100648853,0.0
61,EUR,0.0,0,0,96,7934.556886472934,1.0049233655593666,0.0
62,EUR,0.0,0,0,97,14100.38210775358,0.9991549197259537,0.0
63,EUR,0.0,0,0,98,71478.78536855138,1.0041730200497487,0.0
64,EUR,0.0,0,0,99,53043.39582466556,0.9904457473762631,0.0
65,USD,0.0,0,"0, 1",100,24700.30128313347,0.9869346592715598,"24700.30128313347, 0.0"
66,USD,0.0,0,"0, 1, 2, 3, 4, 5, 6, 7",101,139993.15234367922,1.0036723181388387,"139993.15234367922, 139993.15234367922, 139993.15234367922, 139993.15234367922, 139993.15234367922, 139993.15234367922, 139993.15234367922, 0.0"
67,USD,0.0,0,"0, 1, 2",102,25076.755235108914,0.9957714303860923,"25076.755235108914, 25076.755235108914, 0.0"
68,USD,0.0,0,0,103,6340.714282663339,0.9785753327092264,0.0
