,Currency,Current Amount,Day Advertised,Day Tracker,ID,Initial Amount,Rate Offered,Sale Tracker
0,EUR,0.0,0,0,1,15218.947499938762,0.9824625913952295,0.0
1,EUR,0.0,0,0,2,22429.618290637445,1.0049832921470025,0.0
2,EUR,0.0,0,0,3,100791.3315259388,0.9915353138312172,0.0
3,EUR,0.0,0,0,4,16763.400725285675,0.9876761388519673,0.0
4,EUR,0.0,0,0,5,4978.417530141196,1.000459552241023,0.0
5,EUR,0.0,0,0,7,2521.7832024740023,0.976643781790561,0.0
6,EUR,0.0,0,0,8,75960.26182014242,1.004576580715863,0.0
7,EUR,0.0,0,0,9,7966.9314274652015,0.9851874079852398,0.0
8,EUR,0.0,0,0,11,1954.8631127250642,0.9962437915592143,0.0
9,EUR,0.0,0,0,12,3835.650083318779,0.9821884870199298,0.0
10,EUR,0.0,0,0,13,854.8122648537229,0.9963159046901491,0.0
11,EUR,0.0,0,0,14,10977.999080026122,0.9830632495915781,0.0
12,EUR,0.0,0,0,15,3809.180715093346,0.9959100766196223,0.0
13,EUR,0.0,0,0,16,3595.2731179891643,0.9959248083479781,0.0
14,EUR,0.0,0,0,22,19480.17989844011,0.9840030149611176,0.0
15,EUR,0.0,0,0,23,7664.30385037203,0.9990616755133396,0.0
16,EUR,0.0,0,0,24,2206.2478546939565,0.9911057926588837,0.0
17,EUR,0.0,0,0,26,11973.134269902526,0.9893496738061799,0.0
18,EUR,0.0,0,0,27,13654.84237316821,1.0030560017220833,0.0
19,EUR,0.0,0,0,29,8404.668812917487,0.9872037681773541,0.0
20,EUR,0.0,0,0,30,14024.594774035348,0.9935364341447619,0.0
21,EUR,0.0,0,0,31,11458.66796939414,1.002105424560283,0.0
22,EUR,0.0,0,0,32,12254.87147490193,0.994329488317328,0.0
23,EUR,0.0,0,0,33,13592.308424524834,0.9948974394392371,0.0
24,EUR,0.0,0,0,34,2648.0891110996195,0.9969899487161585,0.0
25,EUR,0.0,0,0,35,3999.426001030818,1.0049852362361857,0.0
26,EUR,0.0,0,0,37,8967.343794107093,1.0046770521462876,0.0
27,EUR,0.0,0,0,38,744.938940246939,0.9994064801912219,0.0
28,EUR,0.0,0,0,41,6475.688205137682,0.9985687358234285,0.0
29,EUR,0.0,0,0,42,6824.613248497406,0.9896150475989064,0.0
30,EUR,0.0,0,0,43,5355.191452866821,1.0047634617634682,0.0
31,EUR,0.0,0,0,44,4567.788472924355,0.987359166568565,0.0
32,EUR,0.0,0,0,45,25519.600465993488,1.0024981731592122,0.0
33,EUR,0.0,0,0,47,20068.15416220138,0.9900440370108683,0.0
34,EUR,0.0,0,0,48,6374.228004171981,1.0002421074438612,0.0
35,EUR,0.0,0,0,50,2561.7752514088133,1.0049961804386534,0.0
36,EUR,0.0,0,0,51,1474.5595182504358,0.9938948359936286,0.0
37,EUR,0.0,0,0,52,8335.187150304238,1.001944373777997,0.0
38,EUR,0.0,0,0,54,66935.74473321062,0.9963205543144876,0.0
39,EUR,0.0,0,0,55,2129.664406759784,0.9897042650576483,0.0
40,EUR,0.0,0,0,56,13693.742593456696,0.9938943264220896,0.0
41,EUR,0.0,0,0,57,5214.828793925754,0.9965069187445135,0.0
42,EUR,0.0,0,0,58,35342.61468585855,0.9887871239910215,0.0
43,EUR,0.0,0,0,59,2749.8401116543396,0.9937662776247367,0.0
44,EUR,0.0,0,0,60,3612.866947587934,0.9987746990730587,0.0
45,EUR,0.0,0,0,61,30796.31554445285,0.9976744377618463,0.0
46,EUR,0.0,0,0,62,7709.520831691111,0.9955354327330749,0.0
47,EUR,0.0,0,0,63,6689.272692207723,0.9963145522091915,0.0
48,EUR,0.0,0,0,65,3194.224196958268,0.9965838496410129,0.0
49,EUR,0.0,0,0,66,18631.21377339448,0.9986578300571903,0.0
50,EUR,0.0,0,0,67,7131.962907016516,0.9998264673104793,0.0
51,EUR,0.0,0,0,68,21894.023453022797,0.98192083375784,0.0
52,EUR,0.0,0,0,69,2248.2165128881907,0.9850887114118174,0.0
53,EUR,0.0,0,0,70,8388.725457030958,0.9962429259021905,0.0
54,EUR,0.0,0,0,71,3775.3678745748193,1.0004507815808386,0.0
55,EUR,0.0,0,0,72,4416.092191439915,0.9968686149280337,0.0
56,EUR,0.0,0,0,73,6275.963247073575,0.9819044877117632,0.0
57,EUR,0.0,0,0,74,12322.69246737773,0.9930620065318319,0.0
58,EUR,0.0,0,0,75,21243.39494422716,0.9985479981343794,0.0
59,EUR,0.0,0,0,78,31354.50106846852,0.9983363938863502,0.0
60,EUR,0.0,0,0,79,7820.685683863018,0.9907137348698286,0.0
61,EUR,0.0,0,0,82,13991.110272391299,0.9945951804200929,0.0
62,EUR,0.0,0,0,84,10918.644611029107,0.9992993297494733,0.0
63,EUR,0.0,0,0,86,4582.089291617021,0.9869737856825022,0.0
64,EUR,0.0,0,0,90,1068.058839856807,1.0004894463011271,0.0
65,EUR,0.0,0,0,91,23731.12553847373,0.9995806364987375,0.0
66,EUR,0.0,0,0,92,26522.386646745836,0.9849914059972089,0.0
67,EUR,0.0,0,0,93,7698.351353054643,0.9928491875802207,0.0
68,EUR,0.0,0,0,94,23828.273844966738,0.9722541663922911,0.0
69,EUR,0.0,0,0,95,4730.994347280048,0.9912431408307568,0.0
70,EUR,0.0,0,0,96,3002.5900760257227,0.9872178430098996,0.0
71,EUR,0.0,0,0,99,4883.85365548018,1.0034608346855565,0.0
72,USD,0.0,0,0,100,15255.75155299788,0.9910290600249264,0.0
73,USD,0.0,0,0,103,2357.296052915973,0.9942257006552536,0.0
