Day,EUR sales,USD sales,USD to EUR rate
8,0.691666666667,0.69,1.0
9,0.7,0.68,1.0
10,0.783333333333,0.68,1.0
11,0.683333333333,0.75,1.0
12,0.658333333333,0.69,1.0
13,0.583333333333,0.7,1.0
14,0.8,0.65,1.0
15,0.683333333333,0.66,1.0
16,0.725,0.65,1.0
17,0.6,0.7,1.0
18,0.691666666667,0.63,1.0
19,0.725,0.69,1.0
20,0.65,0.68,1.0
21,0.591666666667,0.65,1.0
22,0.8,0.66,1.0
23,0.666666666667,0.68,1.0
24,0.691666666667,0.67,1.0
25,0.683333333333,0.71,1.0
26,0.658333333333,0.72,1.0
27,0.691666666667,0.74,1.0
28,0.691666666667,0.65,1.0
29,0.675,0.64,1.0
30,0.775,0.74,1.0
31,0.708333333333,0.72,1.0
32,0.716666666667,0.71,1.0
33,0.666666666667,0.7,1.0
34,0.75,0.73,1.0
35,0.625,0.68,1.0
36,0.675,0.72,1.0
37,0.658333333333,0.75,1.0
38,0.716666666667,0.72,1.0
39,0.65,0.64,1.0
40,0.716666666667,0.77,1.0
41,0.725,0.74,1.0
42,0.741666666667,0.69,1.0
43,0.791666666667,0.69,1.0
44,0.708333333333,0.66,1.0
45,0.725,0.73,1.0
46,0.65,0.76,1.0
47,0.775,0.61,1.0
48,0.733333333333,0.73,1.0
49,0.65,0.66,1.0
50,0.583333333333,0.78,1.0
51,0.725,0.73,1.0
52,0.8,0.66,1.0
53,0.683333333333,0.63,1.0
54,0.733333333333,0.71,1.0
55,0.633333333333,0.7,1.0
56,0.8,0.73,1.0
57,0.733333333333,0.74,1.0
58,0.65,0.64,1.0
59,0.683333333333,0.7,1.0
60,0.758333333333,0.72,1.0
61,0.7,0.7,1.0
62,0.716666666667,0.74,1.0
63,0.691666666667,0.77,1.0
64,0.625,0.76,1.0
65,0.733333333333,0.74,1.0
66,0.758333333333,0.69,1.0
67,0.616666666667,0.69,1.0
68,0.633333333333,0.68,1.0
69,0.633333333333,0.68,1.0
70,0.658333333333,0.74,1.0
71,0.816666666667,0.6,1.0
72,0.666666666667,0.73,1.0
73,0.716666666667,0.73,1.0
74,0.7,0.7,1.0
75,0.666666666667,0.73,1.0
76,0.65,0.68,1.0
77,0.7,0.71,1.0
78,0.666666666667,0.69,1.0
79,0.75,0.74,1.0
80,0.766666666667,0.69,1.0
81,0.616666666667,0.63,1.0
82,0.616666666667,0.67,1.0
83,0.641666666667,0.77,1.0
84,0.691666666667,0.68,1.0
85,0.658333333333,0.61,1.0
86,0.591666666667,0.76,1.0
87,0.7,0.68,1.0
88,0.641666666667,0.7,1.0
89,0.733333333333,0.75,1.0
90,0.7,0.69,1.0
91,0.625,0.67,1.0
92,0.7,0.73,1.0
93,0.733333333333,0.67,1.0
94,0.641666666667,0.71,1.0
95,0.716666666667,0.72,1.0
96,0.666666666667,0.7,1.0
97,0.816666666667,0.72,1.0
98,0.75,0.56,1.0
99,0.7,0.65,1.0
100,0.766666666667,0.62,1.0
101,0.683333333333,0.65,1.0
102,0.741666666667,0.71,1.0
103,0.683333333333,0.72,1.0
104,0.741666666667,0.74,1.0
105,0.7,0.68,1.0
106,0.783333333333,0.64,1.0
107,0.666666666667,0.72,1.0
108,0.725,0.73,1.0
109,0.716666666667,0.67,1.0
110,0.75,0.68,1.0
111,0.725,0.69,1.0
112,0.641666666667,0.74,1.0
113,0.8,0.72,1.0
114,0.641666666667,0.67,1.0
115,0.716666666667,0.68,1.0
116,0.775,0.7,1.0
117,0.7,0.77,1.0
118,0.716666666667,0.66,1.0
119,0.683333333333,0.69,1.0
120,0.691666666667,0.73,1.0
121,0.683333333333,0.8,1.0
122,0.733333333333,0.71,1.0
123,0.658333333333,0.74,1.0
124,0.625,0.74,1.0
125,0.716666666667,0.71,1.0
126,0.641666666667,0.63,1.0
127,0.675,0.7,1.0
128,0.7,0.75,1.0
129,0.616666666667,0.67,1.0
130,0.625,0.73,1.0
131,0.683333333333,0.69,1.0
132,0.625,0.61,1.0
133,0.658333333333,0.7,1.0
134,0.675,0.68,1.0
135,0.708333333333,0.67,1.0
136,0.65,0.69,1.0
137,0.708333333333,0.69,1.0
