Day,EUR sales,USD sales,USD to EUR rate
8,1.1,0.73,0.991960904441
9,0.55,1.27,1.01003743756
10,0.691666666667,0.74,1.01049069211
11,0.633333333333,1.04,1.01404459478
12,0.725,0.84,1.016171196
13,0.641666666667,1.38,1.02409503768
14,0.616666666667,1.24,1.06635916198
15,0.866666666667,0.66,1.05098123112
16,0.683333333333,1.01,1.06238365285
17,0.708333333333,1.19,1.07896755659
18,0.733333333333,0.65,1.07758355565
19,1.0,0.61,1.05517768484
20,0.658333333333,1.04,1.06851402168
21,0.891666666667,0.67,1.05670515744
22,0.741666666667,0.74,1.05738326036
23,0.8,0.72,1.0591598166
24,0.791666666667,1.09,1.07227091869
25,1.125,0.7,1.04854486455
26,0.666666666667,0.73,1.04229186865
27,0.691666666667,0.75,1.02414701419
28,1.03333333333,0.63,1.01676425599
29,0.816666666667,0.65,1.01332495417
30,0.833333333333,0.66,1.00377103817
31,0.783333333333,0.88,1.02138996641
32,1.0,0.71,0.998868732017
33,0.958333333333,0.94,1.01384938288
34,0.775,0.65,1.00640843721
35,1.01666666667,0.65,0.993308034335
36,0.766666666667,0.86,0.998543926791
37,1.025,0.69,0.970285228027
38,1.08333333333,0.81,0.974491980414
39,0.633333333333,1.16,0.99731713511
40,0.658333333333,1.04,1.01095067949
41,0.858333333333,0.72,0.996168509978
42,0.833333333333,0.71,0.982020491406
43,0.691666666667,1.02,0.996294194751
44,0.7,1.01,1.00146049657
45,0.833333333333,0.72,0.99140258329
46,0.75,0.64,0.983669178811
47,0.766666666667,0.66,0.980821790819
48,0.716666666667,1.07,0.988298539062
49,0.641666666667,0.92,0.99150560574
50,0.8,0.76,0.981653602906
51,0.683333333333,1.42,1.01689853794
52,0.725,0.73,0.99969250973
53,0.725,0.71,0.997382907251
54,0.858333333333,0.64,0.992603253226
55,0.708333333333,0.74,0.976292626012
56,0.825,0.85,0.982142671389
57,0.766666666667,0.75,0.984758739281
58,0.933333333333,0.74,0.969786396059
59,0.975,0.68,0.96246687859
60,0.708333333333,0.73,0.961117984882
61,0.733333333333,0.76,0.936934690549
62,0.691666666667,0.85,0.951678020583
63,0.783333333333,0.93,0.958187736449
64,0.933333333333,0.61,0.955617521085
65,0.616666666667,1.37,0.967521335664
66,0.933333333333,0.71,0.961686302348
67,0.683333333333,1.12,0.97237433899
68,0.741666666667,0.75,0.967469421041
69,0.95,0.69,0.959490639873
70,0.658333333333,1.12,0.987451738057
71,0.983333333333,0.73,0.973787739566
72,0.641666666667,1.33,0.982213971057
73,0.65,0.7,0.952084421039
74,0.808333333333,0.71,0.934095187018
75,0.616666666667,0.7,0.925815392338
76,0.641666666667,0.75,0.899561897675
77,0.75,0.88,0.910718354863
78,0.7,0.9,0.915010966775
79,0.625,0.71,0.910967530227
80,0.8,0.7,0.905532063257
81,0.55,0.68,0.905450516121
82,0.7,1.08,0.910134780899
83,0.808333333333,0.99,0.913837341946
84,0.641666666667,1.7,0.923963437594
85,0.741666666667,0.84,0.927443978095
86,0.658333333333,1.14,0.964321781387
87,0.675,1.2,0.989986715518
88,0.766666666667,0.68,0.965894337166
89,0.633333333333,1.03,0.973653653118
90,0.808333333333,0.91,0.986235276089
91,0.716666666667,1.24,1.00793810036
92,0.958333333333,0.67,1.00147838563
93,0.725,0.68,0.997565417684
94,0.841666666667,0.61,0.995428056411
95,0.608333333333,0.78,0.996934885744
96,0.675,0.63,0.984444258406
97,0.775,1.13,1.00423089401
98,0.75,1.12,1.00294642322
99,0.666666666667,1.1,1.0114463547
100,0.683333333333,1.56,1.03100416821
101,0.725,0.98,1.03004886272
102,0.683333333333,0.84,1.03167577904
103,0.991666666667,0.69,1.02391878547
104,0.5,0.78,0.998723651987
105,0.691666666667,0.63,0.976398540577
106,0.683333333333,0.7,0.951701588088
107,0.725,0.73,0.922239096175
108,0.783333333333,0.71,0.924463324985
109,0.825,0.61,0.892981275173
110,0.716666666667,1.06,0.90165419519
111,0.908333333333,0.64,0.891607131356
112,0.525,0.78,0.888766230468
113,1.275,1.06,0.898426879437
114,1.0,0.89,0.900955600861
115,0.491666666667,1.64,0.927910865921
116,0.808333333333,1.01,0.942085035545
117,0.625,0.71,0.934920578542
118,0.658333333333,1.25,0.949836582463
119,0.741666666667,1.02,0.959816065694
120,0.841666666667,0.7,0.952288238327
121,0.7,1.29,0.969049549051
122,0.716666666667,0.67,0.967887473495
123,0.608333333333,0.73,0.966109618267
124,0.416666666667,1.15,0.973296503541
125,0.733333333333,1.11,0.999141128149
126,0.725,1.09,1.00684635871
127,0.675,1.15,1.01096009584
128,1.04166666667,0.69,0.982350714938
129,0.758333333333,0.79,0.989612701309
130,0.608333333333,0.68,0.982271989235
131,0.608333333333,1.06,1.00854396179
132,1.01666666667,0.63,0.996978123398
133,0.75,0.64,0.992459951695
134,0.7,0.99,0.999600160873
135,0.733333333333,0.81,1.02485925371
136,0.741666666667,0.86,1.03166190901
137,1.15833333333,0.64,1.00846045346
138,0.791666666667,1.65,1.02165887919
139,0.691666666667,1.49,1.03816499072
140,0.75,1.03,1.0469947417
141,0.733333333333,1.29,1.08429588373
142,0.683333333333,0.74,1.09144330695
143,0.65,1.01,1.11931104199
144,0.8,0.78,1.1054923824
145,1.1,0.72,1.09293199029
146,0.633333333333,1.27,1.11933043853
147,0.708333333333,0.63,1.10981527171
148,0.741666666667,0.9,1.1129613586
149,1.125,0.77,1.09977885686
150,0.833333333333,0.7,1.08540374617
151,0.75,0.7,1.07332308238
152,1.08333333333,0.75,1.06874122543
153,0.816666666667,0.67,1.06016393894
154,1.03333333333,0.7,1.05873313773
155,0.65,1.26,1.07183612316
156,0.583333333333,0.85,1.09679590253
157,0.616666666667,1.17,1.11390387186
158,0.7,0.96,1.12973430563
159,0.816666666667,0.81,1.11390637459
160,1.03333333333,0.67,1.10601669435
161,0.933333333333,0.67,1.07709265687
162,0.783333333333,0.84,1.0875011507
163,0.666666666667,0.95,1.09564219483
164,0.633333333333,1.19,1.12407758203
165,0.766666666667,0.95,1.12138302844
166,0.8,0.74,1.10237754715
167,1.01666666667,0.7,1.09627358982
168,0.666666666667,0.91,1.10528708207
169,0.741666666667,0.75,1.1000935944
170,0.666666666667,0.91,1.10568229482
171,1.075,0.74,1.09822641346
172,0.741666666667,0.74,1.10102881502
173,0.766666666667,0.57,1.08756581468
174,0.966666666667,0.66,1.07427888064
175,0.666666666667,0.97,1.08796537488
176,0.791666666667,1.16,1.10943554516
177,0.708333333333,0.9,1.13280042189
178,0.625,1.08,1.13754159762
179,0.808333333333,1.2,1.13280311937
180,0.858333333333,0.69,1.12389179945
181,0.666666666667,0.81,1.12955675441
182,0.691666666667,0.68,1.12986359888
183,0.708333333333,0.94,1.14201577723
184,0.616666666667,0.7,1.14926717575
185,0.75,1.29,1.16118578492
186,0.775,1.07,1.15891663431
187,1.125,0.64,1.14152187244
188,0.675,1.17,1.16277475163
189,0.775,1.24,1.18218910609
190,0.658333333333,1.04,1.18854563037
191,0.675,1.26,1.1923726298
192,1.2,0.71,1.17999096759
193,0.741666666667,0.67,1.17990353426
194,1.00833333333,0.68,1.15201818956
195,0.75,0.99,1.16721214655
196,0.708333333333,1.39,1.1929236298
197,0.691666666667,1.02,1.21268330223
198,0.941666666667,1.03,1.2015977528
199,0.691666666667,1.04,1.21668845446
200,0.741666666667,1.02,1.22705676473
201,0.75,1.35,1.23433889899
202,0.758333333333,1.06,1.23874532636
203,0.675,0.83,1.24306324678
204,0.633333333333,0.78,1.29180705419
205,0.658333333333,1.21,1.29894665679
206,0.716666666667,0.75,1.29855567509
207,1.11666666667,0.67,1.28464172039
208,0.675,0.73,1.2923350661
209,0.75,0.89,1.31589611289
210,0.633333333333,0.9,1.3197044571
211,1.13333333333,0.79,1.30851325517
212,0.641666666667,0.95,1.34435693804
213,1.0,0.77,1.32477639625
214,0.708333333333,1.01,1.32617519895
215,0.808333333333,0.83,1.32440901676
216,0.65,0.89,1.3496089155
217,0.725,0.74,1.3549306146
218,1.06666666667,0.72,1.34249581768
219,0.616666666667,0.73,1.34602454762
220,0.741666666667,0.7,1.32474636927
221,0.683333333333,0.61,1.3066264183
222,1.01666666667,0.68,1.26789014704
223,1.10833333333,0.69,1.29184072347
224,1.05833333333,0.66,1.27320075037
225,1.2,0.71,1.27189790905
226,1.33333333333,0.77,1.25735827051
227,0.983333333333,0.61,1.24964856392
228,1.275,0.73,1.22797350228
229,1.09166666667,0.62,1.2288946096
230,1.01666666667,0.62,1.21358054119
231,0.833333333333,0.74,1.21544845895
232,0.633333333333,0.75,1.21742201535
233,0.675,1.21,1.23294844131
234,0.733333333333,0.72,1.22663386122
235,0.783333333333,0.59,1.20873055285
236,1.05833333333,0.76,1.19510441641
237,0.733333333333,0.76,1.21701190562
238,0.791666666667,0.71,1.21283185049
239,0.7,1.33,1.2267925833
240,0.758333333333,0.81,1.24214303556
241,0.633333333333,1.14,1.25839709057
242,0.658333333333,0.94,1.2762835294
243,0.833333333333,1.24,1.26709601651
244,0.65,0.83,1.27655006662
245,0.641666666667,0.75,1.29031069918
