Day,EUR sales,USD sales,USD to EUR rate
8,0.88,0.75,0.900547810463
9,0.64,0.69,0.900547810463
10,0.69,0.97,0.90489434837
11,0.62,1.06,0.913397459622
12,0.69,1.11,0.925685517452
13,0.61,0.98,0.941221474771
14,0.65,0.86,0.959326335692
15,0.71,0.85,0.979208830918
16,0.7,0.94,1.0
17,0.74,1.17,1.02079116908
18,0.68,1.15,1.04067366431
19,0.68,0.75,1.05877852523
20,0.68,1.04,1.07431448255
21,0.68,1.01,1.08660254038
22,0.73,0.94,1.09510565163
23,0.72,0.71,1.09945218954
24,0.73,0.99,1.09945218954
25,0.98,0.77,1.09510565163
26,0.98,0.67,1.08660254038
27,0.87,0.73,1.07431448255
28,1.08,0.74,1.05877852523
29,1.2,0.72,1.04067366431
30,0.89,0.67,1.02079116908
31,0.97,0.69,1.0
32,1.26,0.65,0.979208830918
33,1.09,0.73,0.959326335692
34,0.85,0.72,0.941221474771
35,0.27,0.58,0.925685517452
36,1.05,0.68,0.913397459622
37,0.69,0.7,0.90489434837
38,0.86,0.62,0.900547810463
39,0.87,0.67,0.900547810463
40,0.62,0.89,0.90489434837
41,0.67,1.09,0.913397459622
42,0.75,1.46,0.925685517452
43,0.75,0.87,0.941221474771
44,0.71,1.09,0.959326335692
45,0.69,1.21,0.979208830918
46,0.67,1.42,1.0
47,0.67,0.92,1.02079116908
48,0.65,0.89,1.04067366431
49,0.67,1.09,1.05877852523
50,0.73,0.98,1.07431448255
51,0.62,1.08,1.08660254038
52,0.7,0.83,1.09510565163
53,0.68,0.85,1.09945218954
54,0.66,0.81,1.09945218954
55,0.93,0.59,1.09510565163
56,0.91,0.67,1.08660254038
57,1.05,0.72,1.07431448255
58,1.18,0.72,1.05877852523
59,1.24,0.73,1.04067366431
60,0.89,0.7,1.02079116908
61,1.12,0.65,1.0
62,1.31,0.78,0.979208830918
63,1.18,0.7,0.959326335692
64,1.11,0.71,0.941221474771
65,0.99,0.6,0.925685517452
66,0.93,0.67,0.913397459622
67,1.07,0.75,0.90489434837
68,0.76,0.68,0.900547810463
69,0.75,0.67,0.900547810463
70,0.64,1.03,0.90489434837
71,0.7,1.41,0.913397459622
72,0.7,1.26,0.925685517452
73,0.69,1.05,0.941221474771
74,0.73,1.11,0.959326335692
75,0.78,1.05,0.979208830918
76,0.74,0.98,1.0
77,0.73,0.85,1.02079116908
78,0.66,1.07,1.04067366431
79,0.65,0.76,1.05877852523
80,0.66,1.19,1.07431448255
81,0.78,0.79,1.08660254038
82,0.67,0.76,1.09510565163
83,0.68,0.94,1.09945218954
84,0.67,0.94,1.09945218954
85,0.93,0.72,1.09510565163
86,0.85,0.7,1.08660254038
87,1.19,0.63,1.07431448255
88,1.05,0.7,1.05877852523
89,1.35,0.69,1.04067366431
90,0.87,0.63,1.02079116908
91,0.94,0.71,1.0
92,0.72,0.69,0.979208830918
93,1.31,0.68,0.959326335692
94,0.95,0.7,0.941221474771
95,1.31,0.69,0.925685517452
96,1.01,0.68,0.913397459622
97,0.82,0.67,0.90489434837
98,0.86,0.69,0.900547810463
99,0.75,0.71,0.900547810463
100,0.85,0.92,0.90489434837
101,0.66,0.96,0.913397459622
102,0.65,1.26,0.925685517452
103,0.64,0.91,0.941221474771
104,0.68,1.22,0.959326335692
105,0.71,1.34,0.979208830918
106,0.65,1.11,1.0
107,0.7,1.12,1.02079116908
108,0.71,0.84,1.04067366431
109,0.75,0.85,1.05877852523
110,0.69,1.19,1.07431448255
111,0.72,1.17,1.08660254038
112,0.68,1.01,1.09510565163
113,0.63,0.99,1.09945218954
114,0.72,0.77,1.09945218954
115,0.97,0.67,1.09510565163
116,0.82,0.72,1.08660254038
117,0.74,0.67,1.07431448255
118,1.09,0.66,1.05877852523
119,1.23,0.71,1.04067366431
120,1.15,0.72,1.02079116908
121,0.93,0.71,1.0
122,1.24,0.64,0.979208830918
123,0.73,0.75,0.959326335692
124,0.94,0.66,0.941221474771
125,1.05,0.76,0.925685517452
126,0.94,0.65,0.913397459622
127,0.91,0.64,0.90489434837
128,0.81,0.64,0.900547810463
129,0.99,0.72,0.900547810463
130,0.95,0.95,0.90489434837
131,0.69,0.82,0.913397459622
132,0.73,1.25,0.925685517452
133,0.72,0.82,0.941221474771
134,0.68,0.82,0.959326335692
135,0.69,1.12,0.979208830918
136,0.71,1.09,1.0
137,0.71,0.87,1.02079116908
138,0.69,0.94,1.04067366431
139,0.77,1.07,1.05877852523
140,0.67,1.0,1.07431448255
141,0.74,0.83,1.08660254038
142,0.77,0.62,1.09510565163
143,0.64,1.13,1.09945218954
144,0.69,0.82,1.09945218954
145,0.95,1.08,1.09510565163
146,0.82,0.69,1.08660254038
147,1.09,0.68,1.07431448255
148,1.16,0.68,1.05877852523
149,0.96,0.7,1.04067366431
