Day,EUR sales,USD sales,USD to EUR rate
8,0.725,0.71,0.925617066967
9,0.725,0.72,0.912756738456
10,0.641666666667,0.59,0.908009165355
11,0.866666666667,0.72,0.899918953678
12,0.583333333333,0.69,0.88627535652
13,0.508333333333,0.73,0.857226848616
14,0.6,0.73,0.858505850934
15,0.608333333333,0.72,0.853898556011
16,0.683333333333,1.24,0.892626529706
17,0.75,0.62,0.87901056636
18,0.616666666667,1.31,0.893376134541
19,0.716666666667,1.57,0.911154902231
20,0.65,0.67,0.9058176667
21,0.616666666667,0.99,0.912810108876
22,0.933333333333,0.71,0.902366058168
23,0.875,0.8,0.905774855672
24,0.675,0.64,0.900606500446
25,0.4,0.95,0.906798110719
26,0.683333333333,1.39,0.92168484659
27,0.758333333333,0.83,0.918418970643
28,0.8,0.75,0.91204674167
29,0.933333333333,0.79,0.913021901016
30,1.04166666667,0.83,0.909960508598
31,0.525,0.68,0.909779807456
32,0.65,1.23,0.945391101414
33,0.8,1.45,0.934492135486
34,0.866666666667,0.62,0.916808581508
35,0.708333333333,0.94,0.927211999111
36,0.591666666667,1.06,0.940942815761
37,0.533333333333,1.25,0.952035045068
38,0.683333333333,1.26,0.98024795261
39,0.741666666667,0.73,0.950598700215
40,0.85,0.75,0.937969224056
41,0.741666666667,0.74,0.939482646476
42,0.783333333333,0.66,0.927822191372
43,0.675,1.0,0.944615649515
44,0.583333333333,1.27,0.959261238889
45,0.691666666667,1.09,0.959471038065
46,0.8,0.68,0.947188552792
47,0.625,0.86,0.953439386666
48,0.691666666667,1.22,0.975261998415
49,0.725,1.27,0.974115097079
50,0.7,0.84,0.975864991792
51,0.708333333333,0.85,0.978732535209
52,0.725,1.13,0.982898243238
53,0.733333333333,1.2,0.996889578702
54,0.675,1.19,1.01285730922
55,0.75,1.1,1.03270174172
56,0.75,0.78,1.03217766659
57,0.833333333333,0.66,1.02411859292
58,0.666666666667,0.69,1.00741309036
59,0.933333333333,0.74,1.00553508907
60,1.03333333333,0.67,0.995643207775
61,0.65,0.73,0.970295487681
62,0.925,0.8,0.974772515323
63,0.616666666667,1.34,1.00511534275
64,0.808333333333,0.78,1.00158424519
65,0.675,0.66,1.00363605266
66,0.708333333333,0.71,0.988447088791
67,0.541666666667,0.9,1.00603283353
68,0.566666666667,0.66,0.961180506521
69,0.766666666667,0.96,0.975208492817
70,0.766666666667,0.94,0.982089373875
71,0.691666666667,1.07,1.00949971346
72,0.916666666667,0.69,0.992872235695
73,0.566666666667,0.7,0.981120935549
74,0.733333333333,1.02,0.997944369229
75,0.716666666667,0.81,0.999490971227
76,0.666666666667,0.65,0.984015174058
77,0.991666666667,0.71,0.971688271829
78,0.9,0.93,0.983320859565
79,0.633333333333,0.63,0.981389591353
80,0.583333333333,0.7,0.955741741503
81,0.6,0.67,0.952453159687
82,0.625,0.7,0.95262742673
83,0.783333333333,0.64,0.949041500445
84,0.958333333333,1.25,0.95835137813
85,0.541666666667,0.81,0.970951799903
86,0.6,0.77,0.951011014865
87,0.958333333333,0.68,0.951255543198
88,0.633333333333,0.72,0.940413047237
89,0.741666666667,0.92,0.948206219065
90,0.666666666667,1.34,0.961446850211
91,0.825,0.74,0.960070763035
92,0.908333333333,0.74,0.953256530194
93,0.75,0.73,0.941168765167
94,0.716666666667,0.59,0.940245783902
