,Currency,Current Amount,Day Advertised,Day Tracker,ID,Initial Amount,Rate Offered,Sale Tracker
0,EUR,0.0,0,0,1,20774.241876982538,0.9825353905562073,0.0
1,EUR,0.0,0,0,2,13711.438322557675,0.9977497410207404,0.0
2,EUR,0.0,0,0,4,44220.40713190776,0.9799069375434784,0.0
3,EUR,0.0,0,0,5,3099.3319857616343,0.9845800919773159,0.0
4,EUR,0.0,0,0,6,12836.505080822784,0.997197569015465,0.0
5,EUR,0.0,0,0,7,7407.410991688803,0.9877623423066182,0.0
6,EUR,0.0,0,0,9,11959.424484228806,0.978646683608371,0.0
7,EUR,0.0,0,0,10,11964.81229223966,0.9993660504555434,0.0
8,EUR,0.0,0,0,11,33559.13252781987,0.986303510505157,0.0
9,EUR,0.0,0,0,13,22298.09268755755,0.990330232281294,0.0
10,EUR,0.0,0,0,15,2946.040852179595,0.9875389139178143,0.0
11,EUR,0.0,0,0,16,32315.585934208913,0.9972370917323942,0.0
12,EUR,0.0,0,0,17,7848.4401781457,1.0030062482844209,0.0
13,EUR,0.0,0,0,19,5125.880732169568,0.9949082182152409,0.0
14,EUR,0.0,0,0,20,22242.463771666757,0.9954052451191314,0.0
15,EUR,0.0,0,0,22,10569.254403950345,1.0024689510852345,0.0
16,EUR,0.0,0,0,23,1573.3106549163324,1.0019978616277094,0.0
17,EUR,0.0,0,0,25,5981.616499504519,0.988143883279217,0.0
18,EUR,0.0,0,0,26,6199.493317597214,0.9992841321572733,0.0
19,EUR,0.0,0,0,27,6658.213238658076,0.9976460976698851,0.0
20,EUR,0.0,0,0,29,11886.475723032705,1.0028982359071503,0.0
21,EUR,0.0,0,0,30,2008.566964742444,0.9857555547923015,0.0
22,EUR,0.0,0,0,32,3722.4650715550993,1.0044266603777685,0.0
23,EUR,0.0,0,0,33,55994.71349805806,0.9964324786876518,0.0
24,EUR,0.0,0,0,34,5911.816772051404,1.0039494174269339,0.0
25,EUR,0.0,0,0,36,21665.264282576372,0.9972191160370101,0.0
26,EUR,0.0,0,0,38,12810.26920877725,0.994452600695483,0.0
27,EUR,0.0,0,0,39,6967.954114624447,1.0005706769161373,0.0
28,EUR,0.0,0,0,42,12050.164449427224,0.9830362344801745,0.0
29,EUR,0.0,0,0,45,5951.512581015165,0.9981387793613504,0.0
30,EUR,0.0,0,0,46,3084.145611254016,1.0031239145858704,0.0
31,EUR,0.0,0,0,47,13289.689033881801,0.9936054354048821,0.0
32,EUR,0.0,0,0,48,3731.51627631476,1.0027765102170068,0.0
33,EUR,0.0,0,0,49,3325.150097831535,1.0038515019497432,0.0
34,EUR,0.0,0,0,50,6114.980429469176,0.9918861714780657,0.0
35,EUR,0.0,0,0,51,2410.3021731171207,0.9983944051601479,0.0
36,EUR,0.0,0,0,52,16562.72414044676,0.9914991295935228,0.0
37,EUR,0.0,0,0,53,4445.3915616005015,1.0034175382633181,0.0
38,EUR,0.0,0,0,54,8163.8148849753425,0.999428550838443,0.0
39,EUR,0.0,0,0,55,18440.290014878898,1.004304036275831,0.0
40,EUR,0.0,0,0,56,5451.427575449998,0.9997234409144037,0.0
41,EUR,0.0,0,0,59,7731.1843226362225,1.0033597913100798,0.0
42,EUR,0.0,0,0,60,23002.648612880163,1.0012750386370717,0.0
43,EUR,0.0,0,0,61,11421.938507450302,0.988167531720873,0.0
44,EUR,0.0,0,0,62,17841.163099188223,0.9983152021521913,0.0
45,EUR,0.0,0,0,64,12154.940283115067,0.9942269062942395,0.0
