Day,EUR sales,USD sales,USD to EUR rate
83,0.7,0.96,1.09945218954
84,0.66,0.92,1.09945218954
85,1.02,1.06,1.09510565163
86,1.06,0.68,1.08660254038
87,1.18,0.73,1.07431448255
88,1.27,0.69,1.05877852523
89,1.0,0.64,1.04067366431
90,1.0,0.69,1.02079116908
91,1.06,0.64,1.0
92,0.85,0.7,0.979208830918
93,1.21,0.79,0.959326335692
94,1.21,0.7,0.941221474771
95,0.91,0.72,0.925685517452
96,0.98,0.66,0.913397459622
97,0.82,0.82,0.90489434837
98,0.73,0.69,0.900547810463
99,0.8,0.62,0.900547810463
100,0.67,0.93,0.90489434837
101,0.71,1.47,0.913397459622
102,0.73,1.04,0.925685517452
103,0.75,0.92,0.941221474771
104,0.75,1.04,0.959326335692
105,0.76,1.21,0.979208830918
106,0.68,0.88,1.0
107,0.67,0.9,1.02079116908
108,0.74,1.35,1.04067366431
109,0.75,0.94,1.05877852523
110,0.64,0.8,1.07431448255
111,0.71,0.77,1.08660254038
112,0.7,0.82,1.09510565163
113,0.69,0.72,1.09945218954
114,0.72,0.8,1.09945218954
115,1.01,0.75,1.09510565163
116,0.89,0.79,1.08660254038
117,0.92,0.7,1.07431448255
118,0.7,0.68,1.05877852523
119,1.09,0.73,1.04067366431
120,0.86,0.7,1.02079116908
121,0.85,0.59,1.0
122,0.83,0.67,0.979208830918
123,0.99,0.68,0.959326335692
124,0.9,0.75,0.941221474771
125,0.97,0.72,0.925685517452
126,0.71,0.8,0.913397459622
127,1.34,0.57,0.90489434837
128,1.04,0.65,0.900547810463
129,0.93,0.68,0.900547810463
130,1.05,1.0,0.90489434837
131,0.7,0.95,0.913397459622
132,0.73,0.95,0.925685517452
133,0.72,1.19,0.941221474771
134,0.7,1.2,0.959326335692
135,0.73,0.99,0.979208830918
136,0.73,1.05,1.0
137,0.71,1.34,1.02079116908
138,0.66,1.12,1.04067366431
139,0.67,1.04,1.05877852523
140,0.68,0.93,1.07431448255
141,0.64,0.59,1.08660254038
142,0.71,0.77,1.09510565163
143,0.7,1.08,1.09945218954
144,0.68,0.72,1.09945218954
145,0.94,0.81,1.09510565163
146,0.78,0.67,1.08660254038
147,1.24,0.62,1.07431448255
148,0.82,0.7,1.05877852523
149,0.99,0.72,1.04067366431
150,1.14,0.69,1.02079116908
151,1.05,0.69,1.0
152,0.97,0.7,0.979208830918
153,1.0,0.65,0.959326335692
154,1.07,0.66,0.941221474771
155,0.73,0.72,0.925685517452
156,0.82,0.74,0.913397459622
157,0.95,0.71,0.90489434837
158,0.89,0.69,0.900547810463
159,1.03,0.64,0.900547810463
160,0.9,1.04,0.90489434837
161,0.51,1.07,0.913397459622
162,0.65,0.9,0.925685517452
163,0.72,1.19,0.941221474771
164,0.61,1.07,0.959326335692
165,0.71,1.21,0.979208830918
166,0.66,0.83,1.0
167,0.72,1.19,1.02079116908
168,0.71,0.95,1.04067366431
169,0.7,0.94,1.05877852523
170,0.74,1.1,1.07431448255
171,0.72,1.17,1.08660254038
172,0.74,1.04,1.09510565163
173,0.65,0.94,1.09945218954
174,0.68,0.81,1.09945218954
175,0.88,0.72,1.09510565163
176,1.15,0.69,1.08660254038
177,0.99,0.68,1.07431448255
178,0.9,0.69,1.05877852523
179,1.12,0.71,1.04067366431
180,0.73,0.62,1.02079116908
181,1.23,0.7,1.0
182,0.93,0.72,0.979208830918
183,0.77,0.74,0.959326335692
184,0.78,0.66,0.941221474771
185,0.9,0.7,0.925685517452
186,1.18,0.7,0.913397459622
187,1.15,0.68,0.90489434837
188,1.06,0.71,0.900547810463
189,0.6,0.73,0.900547810463
190,0.93,0.9,0.90489434837
191,0.69,0.88,0.913397459622
192,0.69,0.76,0.925685517452
193,0.62,1.35,0.941221474771
194,0.67,0.86,0.959326335692
195,0.78,0.83,0.979208830918
196,0.67,0.99,1.0
197,0.73,1.01,1.02079116908
198,0.67,0.72,1.04067366431
199,0.72,1.12,1.05877852523
200,0.71,0.98,1.07431448255
201,0.67,0.82,1.08660254038
202,0.77,0.96,1.09510565163
203,0.7,0.36,1.09945218954
204,0.65,0.88,1.09945218954
205,1.04,0.92,1.09510565163
206,1.27,0.7,1.08660254038
207,1.09,0.69,1.07431448255
208,0.97,0.5,1.05877852523
209,1.14,0.67,1.04067366431
210,1.18,0.72,1.02079116908
211,0.84,0.7,1.0
212,0.98,0.67,0.979208830918
213,1.0,0.69,0.959326335692
214,1.33,0.78,0.941221474771
215,0.89,0.61,0.925685517452
216,0.84,0.62,0.913397459622
217,0.74,0.73,0.90489434837
218,0.99,0.67,0.900547810463
219,0.72,0.72,0.900547810463
220,0.67,0.94,0.90489434837
221,0.68,1.32,0.913397459622
222,0.62,1.26,0.925685517452
223,0.8,1.1,0.941221474771
224,0.69,0.99,0.959326335692
225,0.67,0.9,0.979208830918
226,0.7,1.1,1.0
227,0.7,1.3,1.02079116908
228,0.78,0.92,1.04067366431
229,0.68,1.05,1.05877852523
230,0.75,0.85,1.07431448255
231,0.7,0.76,1.08660254038
232,0.69,0.91,1.09510565163
233,0.7,0.95,1.09945218954
234,0.68,0.74,1.09945218954
235,0.9,0.69,1.09510565163
236,1.07,0.77,1.08660254038
237,1.0,0.69,1.07431448255
238,1.18,0.76,1.05877852523
239,1.04,0.75,1.04067366431
240,0.78,0.69,1.02079116908
241,0.96,0.71,1.0
242,1.16,0.65,0.979208830918
243,1.15,0.7,0.959326335692
244,0.79,0.62,0.941221474771
245,1.37,0.7,0.925685517452
246,0.94,0.61,0.913397459622
247,0.95,0.66,0.90489434837
248,0.82,0.72,0.900547810463
249,0.86,0.7,0.900547810463
250,0.68,1.0,0.90489434837
251,0.6,0.92,0.913397459622
252,0.76,1.04,0.925685517452
253,0.76,0.65,0.941221474771
254,0.64,0.78,0.959326335692
255,0.69,0.74,0.979208830918
256,0.65,1.06,1.0
257,0.68,1.1,1.02079116908
258,0.68,1.15,1.04067366431
259,0.75,0.8,1.05877852523
260,0.68,1.23,1.07431448255
261,0.69,0.66,1.08660254038
262,0.7,0.7,1.09510565163
263,0.65,0.82,1.09945218954
264,0.78,1.05,1.09945218954
265,0.97,1.01,1.09510565163
266,1.19,0.76,1.08660254038
267,0.83,0.67,1.07431448255
268,0.9,0.65,1.05877852523
269,1.04,0.69,1.04067366431
270,1.04,0.71,1.02079116908
271,1.13,0.69,1.0
272,0.65,0.72,0.979208830918
273,0.79,0.61,0.959326335692
274,0.67,0.62,0.941221474771
275,0.71,0.66,0.925685517452
276,0.8,0.67,0.913397459622
277,0.92,0.67,0.90489434837
278,0.76,0.71,0.900547810463
279,0.89,0.63,0.900547810463
280,0.93,0.94,0.90489434837
281,0.74,1.49,0.913397459622
282,0.66,1.15,0.925685517452
283,0.57,0.7,0.941221474771
284,0.8,1.13,0.959326335692
285,0.73,1.02,0.979208830918
286,0.63,0.94,1.0
287,0.71,1.41,1.02079116908
288,0.74,1.21,1.04067366431
289,0.64,0.81,1.05877852523
290,0.66,0.88,1.07431448255
291,0.72,0.77,1.08660254038
292,0.65,1.04,1.09510565163
293,0.73,1.0,1.09945218954
294,0.71,0.98,1.09945218954
295,0.97,0.71,1.09510565163
296,1.14,0.68,1.08660254038
297,0.91,0.65,1.07431448255
298,0.95,0.57,1.05877852523
299,1.12,0.59,1.04067366431
