Day,EUR sales,USD sales,USD to EUR rate
8,0.875,0.73,0.900547810463
9,0.666666666667,0.74,0.900547810463
10,0.516666666667,0.95,0.90489434837
11,0.633333333333,1.31,0.913397459622
12,0.708333333333,1.53,0.925685517452
13,0.725,1.0,0.941221474771
14,0.683333333333,1.04,0.959326335692
15,0.616666666667,1.02,0.979208830918
16,0.683333333333,1.04,1.0
17,0.583333333333,0.93,1.02079116908
18,0.633333333333,1.08,1.04067366431
19,0.583333333333,0.88,1.05877852523
20,0.658333333333,0.96,1.07431448255
21,0.675,1.01,1.08660254038
22,0.658333333333,0.93,1.09510565163
23,0.7,1.03,1.09945218954
24,0.75,0.73,1.09945218954
25,0.733333333333,0.77,1.09510565163
26,0.975,0.7,1.08660254038
27,1.06666666667,0.69,1.07431448255
28,0.658333333333,0.64,1.05877852523
29,0.983333333333,0.62,1.04067366431
30,0.825,0.68,1.02079116908
31,0.891666666667,0.62,1.0
32,0.825,0.64,0.979208830918
33,0.733333333333,0.68,0.959326335692
34,0.958333333333,0.61,0.941221474771
35,0.958333333333,0.72,0.925685517452
36,0.941666666667,0.73,0.913397459622
37,0.908333333333,0.72,0.90489434837
38,0.825,0.71,0.900547810463
39,0.7,0.68,0.900547810463
40,0.8,1.0,0.90489434837
41,0.691666666667,1.43,0.913397459622
42,0.7,1.35,0.925685517452
43,0.675,1.09,0.941221474771
44,0.641666666667,0.97,0.959326335692
45,0.6,1.0,0.979208830918
46,0.675,0.98,1.0
47,0.6,1.0,1.02079116908
48,0.683333333333,0.95,1.04067366431
49,0.641666666667,1.06,1.05877852523
50,0.733333333333,0.96,1.07431448255
51,0.75,1.03,1.08660254038
52,0.65,0.98,1.09510565163
53,0.675,0.81,1.09945218954
54,0.666666666667,0.68,1.09945218954
55,0.925,0.57,1.09510565163
56,0.691666666667,0.69,1.08660254038
57,0.783333333333,0.68,1.07431448255
58,1.1,0.65,1.05877852523
59,0.983333333333,0.75,1.04067366431
60,0.716666666667,0.72,1.02079116908
