,Currency,Current Amount,Day Advertised,Day Tracker,ID,Initial Amount,Rate Offered,Sale Tracker
0,EUR,0.0,0,0,0,50481.8155045013,0.9928758090645002,0.0
1,EUR,0.0,0,0,1,11124.348485018369,0.9929533687860852,0.0
2,EUR,0.0,0,0,2,49982.991844036944,0.9809270841826894,0.0
3,EUR,0.0,0,0,4,15922.287312009012,0.9943611863812751,0.0
4,EUR,0.0,0,0,5,322.6453167919951,0.9913571534229234,0.0
5,EUR,0.0,0,0,8,34268.5130281324,0.9917686574321551,0.0
6,EUR,0.0,0,0,12,13115.597767327607,1.0010864730160765,0.0
7,EUR,0.0,0,0,15,10288.813186060164,0.9833013872125,0.0
8,EUR,0.0,0,0,17,41328.373498249326,0.9816143188475938,0.0
9,EUR,0.0,0,0,18,11884.079319365648,1.0002926560250953,0.0
10,EUR,0.0,0,0,22,12191.417834671343,0.9886157171102952,0.0
11,EUR,0.0,0,0,23,30948.108984043385,0.9923929111658981,0.0
12,EUR,0.0,0,0,24,5904.2235175499445,0.982145342247233,0.0
13,EUR,0.0,0,0,25,24436.14235165455,0.9953163987103086,0.0
14,EUR,0.0,0,0,27,4722.570191456375,0.984097833458218,0.0
15,EUR,0.0,0,0,28,5851.728484531606,0.9931389641386927,0.0
16,EUR,0.0,0,0,31,9469.70356147288,0.9787553481448463,0.0
17,EUR,0.0,0,0,33,7924.088591349955,0.9980951833215915,0.0
18,EUR,0.0,0,0,34,7850.173262641887,0.9945187965849539,0.0
19,EUR,0.0,0,0,36,14147.013100699107,0.9945369560354578,0.0
20,EUR,0.0,0,0,37,54579.09727045316,0.9957759316668908,0.0
21,EUR,0.0,0,0,38,14092.007911608911,0.9971758939015983,0.0
22,EUR,0.0,0,0,39,43044.31990701891,0.9999133084569207,0.0
23,EUR,0.0,0,0,40,5094.722016948296,0.9867157629155997,0.0
24,EUR,0.0,0,0,41,13077.117675526793,1.001021664568974,0.0
25,EUR,0.0,0,0,43,1429.9045906544065,0.9982005454092321,0.0
26,EUR,0.0,0,0,44,12815.81697836632,0.9987049158691426,0.0
27,EUR,0.0,0,0,45,19556.477661555844,0.9928461447424526,0.0
28,EUR,0.0,0,0,46,19744.41063387006,0.990402971276275,0.0
29,EUR,0.0,0,0,48,1670.278768683966,1.003382566471183,0.0
30,EUR,0.0,0,0,49,5899.756926591671,0.9969184891811307,0.0
31,EUR,0.0,0,0,52,18815.444183832362,0.9939091869368517,0.0
32,EUR,0.0,0,0,54,20129.370746155895,0.9983282945145806,0.0
33,EUR,0.0,0,0,55,10940.046798213154,1.0001226144779292,0.0
34,EUR,0.0,0,0,56,14390.652870001013,0.9916495432872634,0.0
35,EUR,0.0,0,0,57,11885.376823584218,1.0000327596905045,0.0
36,EUR,0.0,0,0,59,4408.2988651782925,0.9945040395849318,0.0
37,EUR,0.0,0,0,60,15774.561593308259,0.9934063734551359,0.0
38,EUR,0.0,0,0,61,2653.436362823124,0.9920360170952564,0.0
39,EUR,0.0,0,0,62,6884.26180608674,1.0041096318064782,0.0
40,EUR,0.0,0,0,63,2053.8404279013066,1.0029568230062258,0.0
41,EUR,0.0,0,0,65,5755.771044218186,1.0012928203416476,0.0
42,EUR,0.0,0,0,66,14476.612524517292,0.995302972950433,0.0
43,EUR,0.0,0,0,68,6213.327246598439,1.0019157238391951,0.0
44,EUR,0.0,0,0,69,23119.13446963991,0.9898270742297076,0.0
45,EUR,0.0,0,0,70,13161.046322457969,1.0033866001109761,0.0
46,EUR,0.0,0,0,71,2589.5475931720807,0.9975450261508103,0.0
47,EUR,0.0,0,0,72,7883.628794704913,0.98144170731516,0.0
48,EUR,0.0,0,0,73,4944.150422451928,1.0000413656092648,0.0
49,EUR,0.0,0,0,75,8222.604198346422,0.9969665451373086,0.0
50,EUR,0.0,0,0,76,3077.5047495045555,0.9856738750125179,0.0
51,EUR,0.0,0,0,77,6697.984343745582,0.9816393463379183,0.0
52,EUR,0.0,0,0,78,16297.927240812633,0.9910104440205196,0.0
53,EUR,0.0,0,0,80,12587.014069748022,0.9920015897035427,0.0
54,EUR,0.0,0,0,81,12594.654599053267,0.990523957062362,0.0
55,EUR,0.0,0,0,82,8757.611999063998,0.9973006103203235,0.0
56,EUR,0.0,0,0,83,6992.886858333647,0.9882507196937323,0.0
57,EUR,0.0,0,0,84,14337.57451154123,0.9910222380043626,0.0
58,EUR,0.0,0,0,85,5829.491283881236,0.9928992636892351,0.0
59,EUR,0.0,0,0,86,27033.31610688967,0.9933163146096473,0.0
60,EUR,0.0,0,0,87,4306.371248286484,0.998889585514495,0.0
61,EUR,0.0,0,0,90,36109.43690176896,0.9798383718415901,0.0
62,EUR,0.0,0,0,91,9438.525138869161,0.9780864290186496,0.0
63,EUR,0.0,0,0,94,10064.0838154074,0.9919292760733015,0.0
64,EUR,0.0,0,0,96,10042.047012693967,1.0018082629672833,0.0
65,EUR,0.0,0,0,98,5642.498092639752,0.9926171427600723,0.0
66,EUR,0.0,0,0,99,3257.886050266029,0.9855906427779497,0.0
67,EUR,0.0,0,0,100,20409.797627662774,1.0038883009420587,0.0
68,EUR,0.0,0,0,101,9958.820738456774,0.976027217814511,0.0
69,EUR,0.0,0,0,102,8254.61137434055,1.002479094575721,0.0
70,EUR,0.0,0,0,104,7152.995823381447,0.9909211960754248,0.0
71,EUR,0.0,0,0,107,117222.83202037813,0.9946984226915881,0.0
72,EUR,0.0,0,0,109,1642.140890302217,1.0046201543305546,0.0
73,EUR,0.0,0,0,112,13430.493331605467,0.9984812288662058,0.0
74,EUR,0.0,0,0,113,2975.5356141397774,1.0014279186191273,0.0
75,EUR,0.0,0,0,116,6792.489626894426,0.9955861178481296,0.0
76,EUR,0.0,0,0,117,1864.9891040635569,0.9965894342478976,0.0
77,EUR,0.0,0,0,118,45226.43318764125,0.9836532640906586,0.0
78,USD,0.0,0,0,120,2936.5376952839288,0.9953459285445875,0.0
79,USD,0.0,0,0,121,2947.2663860249822,1.0038505596074403,0.0
80,USD,0.0,0,0,123,3959.859707084326,0.9819777559831868,0.0
81,USD,0.0,0,0,124,12850.71273364645,0.9991034260974816,0.0
82,USD,0.0,0,0,127,3056.8370524861057,0.985693310871716,0.0
83,USD,0.0,0,0,128,27957.035275203918,0.9841331181524134,0.0
84,USD,0.0,0,0,131,4915.753156685154,1.0003756875869407,0.0
85,USD,0.0,0,0,132,29692.304691879526,1.0014323665063154,0.0
86,USD,0.0,0,0,133,1083.6487161504185,0.9819462425566176,0.0
87,USD,0.0,0,0,136,2712.114408079214,0.9984092480163631,0.0
88,USD,0.0,0,0,139,48453.726744704916,0.997573376388539,0.0
89,USD,0.0,0,0,140,12978.808870855668,0.9995779074145927,0.0
90,USD,0.0,0,0,141,56134.323237148354,0.9979675670273151,0.0
91,USD,0.0,0,0,142,21595.615992377298,1.0021427978833963,0.0
92,USD,0.0,0,0,143,7092.860184438577,0.9934317556655642,0.0
93,USD,0.0,0,0,144,15198.376329068175,0.9979343979967809,0.0
94,USD,0.0,0,0,145,24422.261135070057,0.9865090250074404,0.0
95,USD,0.0,0,0,146,5397.807713939504,0.9856816826852534,0.0
96,USD,0.0,0,0,147,3107.917418031978,0.9833212158656817,0.0
97,USD,0.0,0,0,148,14329.536543464566,1.0041711407127676,0.0
98,USD,0.0,0,0,149,3808.54857163569,0.9941963369510544,0.0
99,USD,0.0,0,0,150,3254.9491367601777,0.9955884904408865,0.0
100,USD,0.0,0,0,151,5647.674881332908,0.9774132223482833,0.0
101,USD,0.0,0,0,152,2399.3226410827024,0.9788045519580952,0.0
102,USD,0.0,0,0,153,8612.08239821127,0.9866905378769251,0.0
103,USD,0.0,0,0,154,50516.34274459815,0.9889281998110241,0.0
104,USD,0.0,0,0,155,11024.912895840725,0.9916884620978856,0.0
105,USD,0.0,0,0,156,4074.4522682779807,0.993685997066684,0.0
106,USD,0.0,0,0,157,7250.477282996918,1.004659190457749,0.0
107,USD,0.0,0,0,158,4203.656339243053,0.9904250390644351,0.0
108,USD,0.0,0,0,159,5426.471705036589,1.0031677058978394,0.0
109,USD,0.0,0,0,160,9566.418046477662,0.9950851622043059,0.0
110,USD,0.0,0,0,161,5390.7788982922075,1.0044836908540082,0.0
111,USD,0.0,0,0,162,2399.3311717951415,0.9996961483147393,0.0
112,USD,0.0,0,0,163,13664.266073790624,0.9908079557526722,0.0
