,Currency,Current Amount,Day Advertised,Day Tracker,ID,Initial Amount,Rate Offered,Sale Tracker
0,EUR,0.0,0,0,1,6095.024234458796,0.9932822363509659,0.0
1,EUR,0.0,0,0,4,4857.977121476122,1.0037777431265735,0.0
2,EUR,0.0,0,0,6,3970.0950742724694,0.9925640721928831,0.0
3,EUR,0.0,0,0,8,16844.632768586616,0.9969614966415258,0.0
4,EUR,0.0,0,0,9,10214.107629617318,0.9901793839957689,0.0
5,EUR,0.0,0,0,12,3339.0095598303506,1.004623126644097,0.0
6,EUR,0.0,0,0,14,2678.2283621809356,0.9824427064005954,0.0
7,EUR,0.0,0,0,15,11509.488988443678,0.9877940201998034,0.0
8,EUR,0.0,0,0,16,5586.08677027205,0.9984420422058023,0.0
9,EUR,0.0,0,0,17,25496.855958541557,0.9973871086246792,0.0
10,EUR,0.0,0,0,18,6425.642170973936,0.9912755198050368,0.0
11,EUR,0.0,0,0,20,23454.38462851044,0.9967384472099036,0.0
12,EUR,0.0,0,0,21,11479.427793215553,0.9894217230155976,0.0
13,EUR,0.0,0,0,22,3291.899493415183,0.9862429628173657,0.0
14,EUR,0.0,0,0,23,1536.7678596561802,0.985925833226462,0.0
15,EUR,0.0,0,0,25,1355.1640574565179,1.0034787717676235,0.0
16,EUR,0.0,0,0,26,5239.273258387792,1.0043634498142888,0.0
17,EUR,0.0,0,0,28,10525.936272033052,1.000360428739673,0.0
18,EUR,0.0,0,0,30,5830.9647054666675,0.9955739935463382,0.0
19,EUR,0.0,0,0,31,16556.6688556407,0.9972878043834995,0.0
20,EUR,0.0,0,0,32,37343.20226143039,1.0027749270814386,0.0
21,EUR,0.0,0,0,33,6919.0745436883935,1.0032224164080747,0.0
22,EUR,0.0,0,0,35,15265.94134363018,0.9982777053621774,0.0
23,EUR,0.0,0,0,36,18424.74869422265,0.9843841429975719,0.0
24,EUR,0.0,0,0,37,4856.6605554694415,0.9709142584110351,0.0
25,EUR,0.0,0,0,38,22917.09922025249,0.9991924470226523,0.0
26,EUR,0.0,0,0,39,1882.4794743640455,0.9897801524890849,0.0
27,EUR,0.0,0,0,40,2306.1649823914154,0.9943000329270054,0.0
28,EUR,0.0,0,0,41,15790.054751936505,0.9838523002870205,0.0
29,EUR,0.0,0,0,44,22609.563232659428,0.9877631160297999,0.0
30,EUR,0.0,0,0,46,4515.182638513774,0.9991453127304373,0.0
31,EUR,0.0,0,0,47,2420.466212755953,1.0001552804238603,0.0
32,EUR,0.0,0,0,48,11602.193159426573,0.9978747231800918,0.0
33,EUR,0.0,0,0,49,5325.280095158645,1.0031167420686566,0.0
34,EUR,0.0,0,0,52,35638.444937173444,0.9975291020922301,0.0
35,EUR,0.0,0,0,56,23550.808296397816,1.0014238208654247,0.0
36,EUR,0.0,0,0,57,9000.380225447776,0.9926525060262525,0.0
37,EUR,0.0,0,0,59,1641.7957109327124,0.9971106066700683,0.0
38,EUR,0.0,0,0,60,7104.732505323013,1.0038824312717047,0.0
39,EUR,0.0,0,0,62,10514.150772217808,0.9886911858578653,0.0
40,EUR,0.0,0,0,63,3923.3280733922265,0.9981821781907553,0.0
41,EUR,0.0,0,0,64,11675.371991661526,0.9816112849128599,0.0
42,EUR,0.0,0,0,65,505.5987558956549,0.9791121369066181,0.0
43,EUR,0.0,0,0,66,5224.802138398421,0.9962144397405389,0.0
44,EUR,0.0,0,0,67,17030.62416463363,0.9988438317881396,0.0
45,EUR,0.0,0,0,68,17327.688884499716,0.9901157148499788,0.0
46,EUR,0.0,0,0,70,7470.81141479191,0.9893914491009984,0.0
47,EUR,0.0,0,0,71,35662.23806926023,1.0037171670627798,0.0
48,EUR,0.0,0,0,72,20268.097985754386,0.9978807323094941,0.0
49,EUR,0.0,0,0,74,8904.904691911686,0.9793951659244954,0.0
50,EUR,0.0,0,0,75,5191.560704931009,0.9906562574071492,0.0
51,EUR,0.0,0,0,77,21741.68922731357,0.9880014925903116,0.0
52,EUR,0.0,0,0,78,1149.0513831871572,0.9835954993876755,0.0
53,EUR,0.0,0,0,79,12142.499521092444,1.0037811282420004,0.0
54,EUR,0.0,0,0,80,12573.530756956692,1.0029599162926885,0.0
55,EUR,0.0,0,0,81,41417.02150438736,1.0000369565755745,0.0
56,EUR,0.0,0,0,84,42746.70011527694,1.0026757074633332,0.0
57,EUR,0.0,0,0,86,6071.338420303727,1.0003809975368712,0.0
58,EUR,0.0,0,0,87,12707.060561996142,0.9955796214246309,0.0
59,EUR,0.0,0,0,88,14652.789245504986,1.0029059472173665,0.0
60,EUR,0.0,0,0,89,10261.11772468553,1.0035639790034723,0.0
61,EUR,0.0,0,0,91,11140.502978805886,0.9982627173680321,0.0
62,EUR,0.0,0,0,93,28039.613887612613,0.9908589493431457,0.0
63,EUR,0.0,0,0,94,6613.407993475024,0.9945884928729578,0.0
64,EUR,0.0,0,0,95,10466.60962138126,1.0002155462537092,0.0
65,EUR,0.0,0,0,96,48698.84351454496,0.9985548541136685,0.0
66,EUR,0.0,0,0,97,16248.231028388092,0.9935224438406128,0.0
67,USD,0.0,0,0,100,18586.475348024556,0.9960254945959259,0.0
68,USD,0.0,0,0,101,6416.431572719023,1.0019232469153554,0.0
69,USD,0.0,0,0,102,9552.524280439227,0.9853614987394634,0.0
70,USD,0.0,0,0,103,26742.668553027834,0.989530936273927,0.0
71,USD,0.0,0,0,105,5618.852219187677,0.9961061167312675,0.0
72,USD,0.0,0,0,106,2148.1960258643408,0.9985642803422291,0.0
73,USD,0.0,0,0,107,6454.162776165114,0.9943750732461422,0.0
74,USD,0.0,0,0,109,17789.999038483216,1.0038209676940066,0.0
75,USD,0.0,0,0,110,2554.0139134938763,0.9949944035230677,0.0
76,USD,0.0,0,0,114,16553.321815201685,0.9970102743339277,0.0
77,USD,0.0,0,0,115,12557.183033978037,0.9855241269844536,0.0
78,USD,0.0,0,0,116,22836.791837217806,0.9950782291100273,0.0
79,USD,0.0,0,0,117,32750.58235436416,0.9933898050351432,0.0
80,USD,0.0,0,0,118,56345.097544916345,0.9908738629952495,0.0
81,USD,0.0,0,0,119,15220.385918351405,0.9918123276280959,0.0
82,USD,0.0,0,0,120,5420.383700892699,0.9839935338722483,0.0
83,USD,0.0,0,0,121,15385.492636673707,0.9989343572305679,0.0
84,USD,0.0,0,0,122,7407.182376206039,0.9955769530741012,0.0
85,USD,0.0,0,0,123,7980.704065231768,1.0018322117283842,0.0
86,USD,0.0,0,0,124,1750.4286560037137,0.9934648101707706,0.0
87,USD,0.0,0,0,126,7550.321508894454,0.9918252501984121,0.0
88,USD,0.0,0,0,129,13154.638573710858,1.0000185592266386,0.0
89,USD,0.0,0,0,131,8600.683503539989,1.004662772691929,0.0
90,USD,0.0,0,0,132,677.5693715884589,0.9905262436301919,0.0
91,USD,0.0,0,0,133,2981.1465526285165,0.9908065020216799,0.0
92,USD,0.0,0,0,135,14200.908889057759,0.9905030483703214,0.0
93,USD,0.0,0,0,137,8652.527683438624,0.9751242298331446,0.0
94,USD,0.0,0,0,138,8217.477598509358,0.9987261195516766,0.0
95,USD,0.0,0,0,139,26599.593354839304,0.9971668921847185,0.0
96,USD,0.0,0,0,140,25882.896875841325,0.9914340569851059,0.0
97,USD,0.0,0,0,142,2249.505022951353,1.0025801124664184,0.0
98,USD,0.0,0,0,143,6152.650692118627,0.9865487881131981,0.0
99,USD,0.0,0,0,144,8883.610083551923,0.9996319200597124,0.0
100,USD,0.0,0,0,145,3421.7994884836025,0.9984540842324261,0.0
101,USD,0.0,0,0,147,21579.25745962398,0.9974530045297034,0.0
102,USD,0.0,0,0,148,1204.0224104593292,1.0000310138539648,0.0
103,USD,0.0,0,0,151,20203.10646462769,0.9977604521598176,0.0
104,USD,0.0,0,0,152,1586.1763078558809,0.9904604446259054,0.0
105,USD,0.0,0,0,154,16036.559597888972,0.9956835979616087,0.0
